1273
1155.295 63.352 25.7312 0
1155.265 70.732 25.8432 0
1155.245 79.982 25.9709 0
1155.275 89.302 26.081 0
1155.305 106.082 26.2121 0
1155.305 116.412 26.2429 0
1155.155 129.422 26.3972 0
1155.085 146.102 26.6836 0
1155.105 161.072 26.9956 0
1155.105 168.482 27.1587 0
1154.985 181.532 27.4683 0
1154.965 192.672 27.7437 0
1154.985 203.672 28.021 0
1154.965 224.142 28.5537 0
1154.935 250.282 29.231 0
1154.945 265.102 29.5896 0
1154.935 277.922 29.8691 0
1154.735 283.882 30.0437 0
1154.495 287.682 30.2302 0
1153.545 296.962 30.7441 0
1152.095 307.712 31.4687 0
1150.495 320.721 32.4394 0
1149.625 328.221 33.0159 0
1148.905 335.602 33.5691 0
1148.395 340.221 33.9099 0
1148.265 342.952 34.0918 0
1148.045 348.702 34.4731 0
1148.025 350.552 34.5776 0
1148.065 354.252 34.7756 0
1148.225 357.292 34.9377 0
1148.705 361.692 35.0823 0
1149.166 364.712 35.1802 0
1149.995 367.511 35.2317 0
1151.425 370.312 35.281 0
1153.535 373.302 35.3237 0
1156.035 376.022 35.3479 0
1158.865 378.542 35.352 0
1161.775 380.802 35.3347 0
1166.475 384.192 35.2664 0
1169.845 386.422 35.1838 0
1178.425 391.832 34.8049 0
1183.605 394.882 34.4119 0
1193.405 400.832 33.4163 0
1197.835 404.152 32.8733 0
1201.485 407.482 32.3911 0
1204.755 411.272 31.9456 0
1207.365 415.742 31.5835 0
1208.895 420.752 31.3787 0
1209.085 423.302 31.3674 0
1209.085 426.292 31.3551 0
1209.015 429.602 31.4403 0
1209.035 444.452 31.8075 0
1209.095 456.962 32.0748 0
1208.995 467.042 32.2647 0
1209.055 482.042 32.5047 0
1209.055 504.572 32.9544 0
1209.055 527.082 34.0963 0
1209.075 537.022 34.9447 0
1209.105 551.942 36.4471 0
1209.045 571.882 38.0792 0
1209.125 591.812 39.1412 0
1209.065 614.272 39.9449 0
1209.145 631.772 40.2613 0
1209.075 639.332 40.2811 0
1209.115 649.221 40.255 0
1209.175 656.662 40.1971 0
1209.325 671.662 40.0457 0
1209.485 689.342 39.7716 0
1209.295 696.932 39.5958 0
1208.905 704.602 39.3509 0
1208.225 710.142 39.1561 0
1206.925 715.522 38.932 0
1205.035 720.632 38.6624 0
1202.745 725.422 38.3302 0
1199.695 730.122 37.9107 0
1196.385 734.452 37.4652 0
1192.765 738.402 37.024 0
1188.495 741.882 36.576 0
1184.035 745.011 36.1488 0
1179.185 747.732 35.7403 0
1174.035 749.842 35.3739 0
1169.835 751.152 35.1224 0
1163.666 752.252 35.0978 0
1157.785 752.522 34.7667 0
1151.825 752.422 34.43 0
1145.535 752.022 34.18 0
1139.285 751.082 33.9325 0
1127.625 748.842 33.6585 0
1120.095 747.502 33.5631 0
1112.785 746.412 33.4938 0
1107.475 746.052 33.4906 0
1099.865 745.932 33.5013 0
1092.345 745.932 33.6083 0
1079.675 746.032 33.7865 0
1061.945 746.042 33.8248 0
1046.035 745.922 33.8582 0
1025.095 745.971 33.959 0
1014.505 745.922 34.0377 0
1009.205 745.862 34.0797 0
998.715 745.922 34.1544 0
988.166 745.922 34.2388 0
969.745 745.922 34.4175 0
953.925 745.971 34.6546 0
940.825 745.812 34.8109 0
922.365 745.902 34.961 0
906.555 745.902 35.2308 0
883.005 745.842 35.7498 0
872.325 745.992 35.9883 0
861.895 745.922 36.2213 0
851.295 745.872 36.4114 0
840.785 745.872 36.5748 0
832.865 745.902 36.7205 0
817.125 745.922 37.0032 0
803.895 745.971 37.0909 0
788.225 745.971 37.1968 0
759.166 745.912 37.4278 0
735.515 745.932 37.6409 0
714.416 745.932 37.8592 0
696.055 745.982 38.0264 0
682.935 745.962 38.1317 0
672.465 745.971 38.1971 0
661.975 746.011 38.2459 0
653.945 745.971 38.275 0
632.905 746.002 38.2728 0
617.145 746.092 38.1815 0
601.345 746.032 37.9918 0
585.545 746.122 37.7947 0
559.215 746.392 36.9944 0
540.805 746.522 36.1362 0
530.285 746.572 35.5747 0
514.515 746.442 34.5602 0
501.385 746.372 33.528 0
475.285 746.202 30.9636 0
454.345 746.261 28.4804 0
436.135 746.352 26.192 0
411.105 746.302 22.7152 0
390.245 746.282 19.6195 0
373.495 746.022 16.9845 0
345.855 745.602 12.7333 0
342.025 745.662 12.1919 4
333.315 745.642 10.9587 4
326.455 745.662 9.94259 4
318.625 745.622 8.7214 4
315.655 745.642 8.23849 4
311.725 745.622 7.58248 4
306.315 745.692 6.5942 4
302.305 745.692 5.83307 4
298.255 745.692 5.02887 4
294.455 745.662 4.26373 4
290.855 745.642 3.54523 4
287.615 745.471 2.88702 4
